question,option_1,option_2,option_3,option_4,source,answer,type,num_voters
Qay biri to‘g‘ri?,Kimochdi savdosi,Kimoshdi savdosi,Kimoch-di savdosi,Kimosh-di savdosi,https://t.me/xatoliklar/579,2,correct_word,"[4694, 12476]"
Qay biri to‘g‘ri?,Kitob muqovasi,Kitob muqavasi,Kitop muqovasi,Kitop muqavasi,https://t.me/oriftolib/2157,1,correct_word,"[1594, 169]"
Qay biri to‘g‘ri?,Kitob oʻqishdan tortib rasm chizishgacha,"Kitob oʻqishdan tortib, rasm chizishgacha",Kitop oʻqishdan tortib rasm chizishgacha,"Kitop oʻqishdan tortib, rasm chizishgacha",https://t.me/oriftolib/2867,1,correct_word,"[989, 858]"
Qay biri to‘g‘ri?,Kitob sevar xalq,Kitobsevar xalq,Kitob-sevar xalq,Kitobsevara xalq,https://t.me/xatoliklar/1929,2,correct_word,"[1864, 6740]"
Qay biri to‘g‘ri?,Kiyev shahri,Kiev shahri,Kiyiv shahri,Kiyv shahri,https://t.me/xatoliklar/1561,1,correct_word,"[5950, 4466]"
Qay biri to‘g‘ri?,Kiyimni quritdi,Kiyimni qurutdi,Kiyimni quritti,Kiyimni qurutti,https://t.me/oriftolib/1929,1,correct_word,"[2382, 505]"
Qay biri to‘g‘ri?,Ko‘cha-kuyda,Ko‘cha-ko‘yda,Ko‘cha kuyda,Ko‘cha ko‘yda,https://t.me/xatoliklar/1908,2,correct_word,"[3560, 4886]"
Qay biri to‘g‘ri?,Ko‘xna,Ko‘hna,Kuxna,Kuhna,https://t.me/xatoliklar/2300,2,correct_word,"[1298, 5446]"
Qay biri to‘g‘ri?,Ko‘zboylag‘ich,Ko‘zboylog‘ich,Ko‘zbaylag‘ich,Ko‘zbaylog‘ich,https://t.me/xatoliklar/1538,2,correct_word,"[5426, 5338]"
Qay biri to‘g‘ri?,Kobeydjing karta,Kobeyjing karta,Kobiydjing karta,Kobiyjing karta,https://t.me/oriftolib/1602,1,correct_word,"[414, 523]"
Qay biri to‘g‘ri?,Koʻngil ochar oʻyinlar,Koʻngilochar oʻyinlar,Koʻngil-ochar oʻyinlar,Koʻngilo char oʻyinlar,https://t.me/oriftolib/2081,2,correct_word,"[387, 1263]"
Qay biri to‘g‘ri?,Koʻngilchang,Koʻngilchan,Koʻngilichang,Koʻngilichan,https://t.me/xatoliklar/772,1,correct_word,"[7693, 12391]"
Qay biri to‘g‘ri?,Koʻplab qoida buzarliklar aniqlandi.,Koʻplab qoidabuzarliklar aniqlandi.,Koʻplab qoida-buzarliklar aniqlandi.,Koʻplab qoidabu zarliklar aniqlandi.,https://t.me/oriftolib/2967,2,correct_word,"[364, 1003]"
Qay biri to‘g‘ri?,Koʻrsatgich,Koʻrsatkich,Kursatgich,Kursatkich,https://t.me/oriftolib/2005,2,correct_word,"[725, 1181]"
Qay biri to‘g‘ri?,Koʻzning shohpardasi,Koʻzning shoxpardasi,Koʻzning shoh-pardasi,Koʻzning shox-pardasi,https://t.me/oriftolib/3519,2,correct_word,"[1081, 1273]"
Qay biri to‘g‘ri?,Komputer,Kompyuter,Kompitur,Kompyitur,https://t.me/xatoliklar/736,2,correct_word,"[2335, 18235]"
Qay biri to‘g‘ri?,Konstitusiya,Konstitutsiya,Konistitusiya,Konistitutsiya,https://t.me/xatoliklar/1472,2,correct_word,"[1276, 13531]"
Qay biri to‘g‘ri?,Korcholon,Korchalon,Karcholon,Karchalon,https://t.me/oriftolib/1923,2,correct_word,"[454, 1391]"
Qay biri to‘g‘ri?,Korea,Koreya,Karea,Kareya,https://t.me/xatoliklar/1665,2,correct_word,"[2250, 8237]"
Qay biri to‘g‘ri?,Kosmos,Kosmis,Cosmos,Cosmis,https://t.me/xatoliklar/1442,1,correct_word,"[12555, 576]"
Qay biri to‘g‘ri?,Kovlamoq,Kavlamoq,Kovlomoq,Kavlomoq,https://t.me/xatoliklar/2499,1,correct_word,"[2181, 2515]"
Qay biri to‘g‘ri?,Kserokopiya,Kserekopiya,Kserakopiya,Kserikopiya,https://t.me/xatoliklar/1756,1,correct_word,"[8212, 1115]"
Qay biri to‘g‘ri?,Kulgu ustasi,Kulgi ustasi,Kulgu-ustasi,Kulgi-ustasi,https://t.me/xatoliklar/1773,2,correct_word,"[5914, 3618]"
Qay biri to‘g‘ri?,"Kulgu, qorong‘u","Kulgi, qorong‘i","Kulgu, qorong‘i","Kulgi, qorong‘u",https://t.me/tahrir_uz/120,2,correct_word,"[581, 402]"
Qay biri to‘g‘ri?,Kulguli,Kulgili,Kulgulu,Kulgilu,https://t.me/xatoliklar/1897,2,correct_word,"[3812, 4478]"
Qay biri to‘g‘ri?,Kulimsirab qoʻydi.,Kulumsirab qoʻydi.,Kulimsirap qoʻydi.,Kulumsirap qoʻydi.,https://t.me/oriftolib/3702,2,correct_word,"[2617, 475]"
Qay biri to‘g‘ri?,Kun ora qatnaydi,Kunora qatnaydi,Kun-ora qatnaydi,Kuno-ra qatnaydi,https://t.me/oriftolib/1491,2,correct_word,"[358, 695]"
Qay biri to‘g‘ri?,Kuyunmoq,Kuyinmoq,Kuyummoq,Kuyimmoq,https://t.me/xatoliklar/2420,2,correct_word,"[1936, 2353]"
Qay biri to‘g‘ri?,La’nat,Na’lat,Lanat,Nalat,https://t.me/xatoliklar/519,1,correct_word,"[14277, 941]"
Qay biri to‘g‘ri?,Lallaymoq,Lalaymoq,Lollaymoq,Lolaymoq,https://t.me/oriftolib/1252,1,correct_word,"[662, 205]"
Qay biri to‘g‘ri?,Lavxa,Lavha,Lafxa,Lafha,https://t.me/xatoliklar/653,2,correct_word,"[2581, 17444]"
Qay biri to‘g‘ri?,Laylatul qadr kechasi,Qadr kechasi,Laylatil qadr kechasi,Qadir kechasi,https://t.me/xatoliklar/2068,2,correct_word,"[3970, 3016]"
Qay biri to‘g‘ri?,Layoqat,Layoqad,Layoqant,Layoqand,https://t.me/xatoliklar/2006,1,correct_word,"[5693, 1798]"
Qay biri to‘g‘ri?,Limmolim,Limmo-lim,Limmo lim,Lim-molim,https://t.me/oriftolib/1549,2,correct_word,"[420, 816]"
Qay biri to‘g‘ri?,Lom-lim demadi,Lom-mim demadi,Lomlim demadi,Lommim demadi,https://t.me/oriftolib/1558,2,correct_word,"[527, 657]"
Qay biri to‘g‘ri?,Loqayt,Loqayd,Loqoyt,Loqoyd,https://t.me/xatoliklar/2005,2,correct_word,"[1246, 6321]"
Qay biri to‘g‘ri?,Lotoreya,Lotereya,Latareya,Latereya,https://t.me/xatoliklar/726,2,correct_word,"[14571, 5487]"
Qay biri to‘g‘ri?,Loxas boʻldi,Lohas boʻldi,Loxaz boʻldi,Lohaz boʻldi,https://t.me/oriftolib/1301,2,correct_word,"[274, 535]"
Qay biri to‘g‘ri?,Lozim va lobid,Lozim va lobud,Lozum va lobid,Lozum va lobud,https://t.me/xatoliklar/806,1,correct_word,"[7101, 9958]"
Qay biri to‘g‘ri?,Ma’joziy ma’noda,Majoziy ma’noda,Ma’jozi ma’noda,Majozi ma’noda,https://t.me/xatoliklar/1969,2,correct_word,"[2508, 4518]"
Qay biri to‘g‘ri?,Ma’n qilmoq,Man qilmoq,Ma’n qilnoq,Man qilnoq,https://t.me/xatoliklar/2104,2,correct_word,"[1725, 5208]"
Qay biri to‘g‘ri?,ma’sul,mas’ul,masul,masul’,https://t.me/xatoliklar/42,2,correct_word,"[1348, 3069]"
Qay biri to‘g‘ri?,Ma’suliyat,Mas’uliyat,Masuliyat,Ma-suliyat,https://t.me/xatoliklar/2262,2,correct_word,"[2582, 4191]"
Qay biri to‘g‘ri?,Mabodo,Mobodo,Nabodo,Nobodo,https://t.me/xatoliklar/1735,1,correct_word,"[7846, 3055]"
Qay biri to‘g‘ri?,Mabodo vergul kerak boʻlmasa-chi?,"Mabodo, vergul kerak boʻlsa-chi?",Nabodo vergul kerak boʻlmasa-chi?,"Nabodo, vergul kerak boʻlsa-chi?",https://t.me/oriftolib/3783,2,correct_word,"[899, 1149]"
Qay biri to‘g‘ri?,Mahmadana,Mahmadona,Maxmadana,Maxmadona,https://t.me/xatoliklar/575,2,correct_word,"[1448, 14557]"
Qay biri to‘g‘ri?,Mahsulot,Maxsulot,Mahsulod,Maxsulod,https://t.me/xatoliklar/1346,1,correct_word,"[9969, 3062]"
Qay biri to‘g‘ri?,Majnun tol,Majnuntol,Majnun-tol,Majnundol,https://t.me/oriftolib/1592,2,correct_word,"[127, 881]"
Qay biri to‘g‘ri?,Mamnun,Ma’mnun,Mam nun,Mam’nun,https://t.me/xatoliklar/1645,1,correct_word,"[8673, 1678]"
Qay biri to‘g‘ri?,Manba,Manbaa,Manpa,Manpaa,https://t.me/xatoliklar/862,1,correct_word,"[12252, 11276]"
Qay biri to‘g‘ri?,Maniken,Maneken,Moneken,Moniken,https://t.me/xatoliklar/2423,2,correct_word,"[2341, 2008]"
Qay biri to‘g‘ri?,Manman boʻlma!,Man-man boʻlma!,Man man boʻlma!,Maniman boʻlma!,https://t.me/oriftolib/3707,1,correct_word,"[2437, 354]"
Qay biri to‘g‘ri?,Marafon,Marofon,Marafom,Marofom,https://t.me/xatoliklar/1731,1,correct_word,"[8761, 1137]"
Qay biri to‘g‘ri?,Mardu maydon,Mardi maydon,Mard-u maydon,Mard-i maydon,https://t.me/xatoliklar/1796,2,correct_word,"[4241, 4163]"
Qay biri to‘g‘ri?,Marmalad,Marmelad,Marmalat,Marmelat,https://t.me/oriftolib/1992,2,correct_word,"[355, 1786]"
Qay biri to‘g‘ri?,Marxamat,Marhamat,Marxamad,Marhamad,https://t.me/xatoliklar/648,2,correct_word,"[2707, 15149]"
Qay biri to‘g‘ri?,Mashhar,Mahshar,Mashxar,Maxshar,https://t.me/oriftolib/1668,2,correct_word,"[249, 1064]"
Qay biri to‘g‘ri?,Masxaravoz,Masxaraboz,Masxaravos,Masxarabos,https://t.me/xatoliklar/209,2,correct_word,"[805, 8070]"
Qay biri to‘g‘ri?,Matn,Matin,Matun,Maten,https://t.me/xatoliklar/1749,1,correct_word,"[10166, 333]"
Qay biri to‘g‘ri?,Mavjudod,Mavjudot,Mavjidod,Mavjidot,https://t.me/oriftolib/1165,2,correct_word,"[214, 563]"
Qay biri to‘g‘ri?,Maxsi,Mahsi,Maxzi,Mahzi,https://t.me/oriftolib/891,2,correct_word,"[304, 517]"
Qay biri to‘g‘ri?,Mazali,Mazzali,Mazaliy,Mazzaliy,https://t.me/xatoliklar/1672,1,correct_word,"[7819, 3552]"
Qay biri to‘g‘ri?,Mazaxlamoq,Mazahlamoq,Masaxlamoq,Masahlamoq,https://t.me/oriftolib/1016,1,correct_word,"[381, 272]"
Qay biri to‘g‘ri?,Me’ros,Meros,Me’roz,Meroz,https://t.me/xatoliklar/443,2,correct_word,"[4755, 7570]"
Qay biri to‘g‘ri?,Me’zon,Mezon,Mi’zon,Mizon,https://t.me/xatoliklar/1266,2,correct_word,"[9156, 6418]"
Qay biri to‘g‘ri?,Mebel,Mebil,Mibel,Mibil,https://t.me/xatoliklar/1726,1,correct_word,"[9927, 607]"
Qay biri to‘g‘ri?,Mehnati singan,Mehnati singgan,Mexnati singan,Mexnati singgan,https://t.me/xatoliklar/1200,2,correct_word,"[6772, 7563]"
Qay biri to‘g‘ri?,Memor,Me’mor,Mimor,Mi’mor,https://t.me/xatoliklar/1306,2,correct_word,"[1145, 11065]"
Qay biri to‘g‘ri?,Memorchilik,Me’morchilik,Mimorchilik,Mi’morchilik,https://t.me/xatoliklar/223,2,correct_word,"[692, 7661]"
Qay biri to‘g‘ri?,Menedjment,Menejment,Manedjmint,Menejmint,https://t.me/xatoliklar/2260,2,correct_word,"[1466, 4849]"
Qay biri to‘g‘ri?,bema’ni,be’mani,bema-ni,be-mani,https://t.me/tahrir_uz/232,1,correct_word,"[1188, 929]"
Qay biri to‘g‘ri?,Metan shoxobchalar,Metan-shoxobchalar,Metan shaxobchalar,Metan-shaxobchalar,https://t.me/oriftolib/3641,1,correct_word,"[1743, 409]"
Qay biri to‘g‘ri?,Meyor,Me’yor,Miyor,Mi’yor,https://t.me/xatoliklar/910,2,correct_word,"[2975, 16610]"
Qay biri to‘g‘ri?,Milodiy yil,Melodiy yil,Miladiy yil,Meladiy yil,https://t.me/xatoliklar/709,1,correct_word,"[16783, 5993]"
Qay biri to‘g‘ri?,Mineral suv,Miniral suv,Meneral suv,Meniral suv,https://t.me/xatoliklar/1271,1,correct_word,"[12399, 1217]"
Qay biri to‘g‘ri?,Minnaddor,Minnatdor,Minnadtor,Minnattor,https://t.me/xatoliklar/642,2,correct_word,"[2583, 13763]"
Qay biri to‘g‘ri?,Mishiqi,Mishqi,Meshiqi,Meshqi,https://t.me/xatoliklar/2323,1,correct_word,"[2207, 3433]"
Qay biri to‘g‘ri?,Miya,Miyya,Meya,Meyya,https://t.me/xatoliklar/600,1,correct_word,"[13349, 3214]"
Qay biri to‘g‘ri?,Mochkichiri,Moshkichiri,Mochkichri,Moshkichri,https://t.me/xatoliklar/1833,2,correct_word,"[1077, 7810]"
Qay biri to‘g‘ri?,Modomiki,Madomiki,Modamiki,Madamiki,https://t.me/xatoliklar/1783,1,correct_word,"[5937, 3341]"
Qay biri to‘g‘ri?,Mog‘or,Mo‘g‘or,Mug‘or,Mag‘or,https://t.me/xatoliklar/1765,1,correct_word,"[7387, 738]"
Qay biri to‘g‘ri?,Mog‘orlamoq,Mo‘g‘orlamoq,Mug‘orlamoq,Mag‘orlamoq,https://t.me/xatoliklar/1184,1,correct_word,"[13609, 1929]"
Qay biri to‘g‘ri?,Moldovan xalqi,Moldavan xalqi,Moldovan halqi,Moldavan halqi,https://t.me/oriftolib/3684,2,correct_word,"[3440, 2750]"
Qay biri to‘g‘ri?,Momaqaymoq,Momoqaymoq,Moma-qaymoq,Momo-qaymoq,https://t.me/oriftolib/1282,1,correct_word,"[501, 301]"
Qay biri to‘g‘ri?,Momoqaldiroq,Momaqaldiroq,Momo-qaldiroq,Moma-qaldiroq,https://t.me/xatoliklar/1402,2,correct_word,"[4530, 7585]"
Qay biri to‘g‘ri?,Moshho‘rda,Moshxo‘rda,Mosh-ho‘rda,Mosh-xo‘rda,https://t.me/xatoliklar/327,2,correct_word,"[2349, 10320]"
Qay biri to‘g‘ri?,Mosuvo boʻldi,Mosivo boʻldi,Masuvo boʻldi,Masivo boʻldi,https://t.me/oriftolib/1119,1,correct_word,"[626, 190]"
Qay biri to‘g‘ri?,Motivatsiya,Motevatsiya,Motvatsiya,Motevatsia,https://t.me/xatoliklar/2073,1,correct_word,"[6071, 500]"
Qay biri to‘g‘ri?,Muassasa,Muasasa,Muassassa,Muasassa,https://t.me/xatoliklar/404,1,correct_word,"[10850, 953]"
Qay biri to‘g‘ri?,Muborakbot,Muborakbod,Muborakabot,Muborakabod,https://t.me/xatoliklar/302,2,correct_word,"[3371, 17043]"
Qay biri to‘g‘ri?,Mudofa,Mudofaa,Mutofa,Mutofaa,https://t.me/xatoliklar/562,2,correct_word,"[2968, 12905]"
Qay biri to‘g‘ri?,Mudoofa vazirligi,Mudofaa vazirligi,Mutoofa vazirligi,Mutofaa vazirligi,https://t.me/xatoliklar/1579,2,correct_word,"[1272, 9805]"
Qay biri to‘g‘ri?,Muhim ishlar,Muhum ishlar,Muxim ishlar,Muxum ishlar,https://t.me/xatoliklar/1647,1,correct_word,"[7972, 1432]"
Qay biri to‘g‘ri?,Muhlis,Muxlis,Mohlis,Moxlis,https://t.me/xatoliklar/307,2,correct_word,"[3504, 7379]"
Qay biri to‘g‘ri?,Muhlisa,Muxlisa,Muhliza,Muxliza,https://t.me/xatoliklar/733,2,correct_word,"[7164, 12426]"
Qay biri to‘g‘ri?,Muloqot,Muloqat,Mulaqot,Mulaqat,https://t.me/xatoliklar/2488,1,correct_word,"[3784, 589]"
Qay biri to‘g‘ri?,Multimediya,Multimedia,Multi-mediya,Multi-media,https://t.me/xatoliklar/1863,2,correct_word,"[2822, 5649]"
Qay biri to‘g‘ri?,Mumkin,Mumkun,Mo‘mkin,Mo‘mkun,https://t.me/xatoliklar/599,1,correct_word,"[15260, 2228]"
Qay biri to‘g‘ri?,Munojat,Munojot,Munojad,Munojod,https://t.me/oriftolib/3960,2,correct_word,"[824, 1722]"
Qay biri to‘g‘ri?,Muomila,Muomala,Muomilaa,Muomalaa,https://t.me/xatoliklar/412,2,correct_word,"[3085, 9393]"
Qay biri to‘g‘ri?,Muommo,Muammo,Muomo,Muamo,https://t.me/xatoliklar/1906,2,correct_word,"[491, 8152]"
Qay biri to‘g‘ri?,Muqimiy sheʼri,Muqumiy sheʼri,Muqimi sheʼri,Muqumi sheʼri,https://t.me/oriftolib/2044,1,correct_word,"[1164, 598]"
Qay biri to‘g‘ri?,Murch,Muruch,Mursh,Murush,https://t.me/xatoliklar/1298,1,correct_word,"[11030, 2716]"
Qay biri to‘g‘ri?,Murojaat,Muroojat,Murojaad,Muroojad,https://t.me/xatoliklar/56,1,correct_word,"[3732, 402]"
Qay biri to‘g‘ri?,Mushkambar,Mushk-anbar,Mushkiambar,Mushki-anbar,https://t.me/xatoliklar/1063,2,correct_word,"[5423, 13092]"
Qay biri to‘g‘ri?,Mushkul,Mushkil,Mishkul,Mishkil,https://t.me/oriftolib/1944,1,correct_word,"[2351, 251]"
Qay biri to‘g‘ri?,Musibat,Musiybat,Musibad,Musiybad,https://t.me/xatoliklar/1975,1,correct_word,"[6641, 882]"
Qay biri to‘g‘ri?,Musulmon,Musilmon,Musurmon,Musirmon,https://t.me/xatoliklar/994,1,correct_word,"[19901, 2555]"
Qay biri to‘g‘ri?,Mutlaq,Mutloq,Mudlaq,Mudloq,https://t.me/xatoliklar/322,1,correct_word,"[6388, 8484]"
Qay biri to‘g‘ri?,Mutlaqo,Mutloqo,Mutilaqo,Mutiloqo,https://t.me/oriftolib/893,1,correct_word,"[680, 108]"
Qay biri to‘g‘ri?,Mutloq haqiqat,Mutlaq haqiqat,Mudloq haqiqat,Mudlaq haqiqat,https://t.me/xatoliklar/2110,2,correct_word,"[3108, 3439]"
Qay biri to‘g‘ri?,Mutoola,Mutolaa,Mutola,Mutoolaa,https://t.me/xatoliklar/350,2,correct_word,"[3206, 9913]"
Qay biri to‘g‘ri?,Muttafakir,Mutafakkir,Muttafakkir,Mutafakir,https://t.me/xatoliklar/1947,2,correct_word,"[1067, 7855]"
Qay biri to‘g‘ri?,Muvaffaqiyat,Muvafaqqiyat,Muvaffaqqiyat,Muvafaqiyat,https://t.me/xatoliklar/1387,1,correct_word,"[9292, 2488]"
Qay biri to‘g‘ri?,Muvofiq,Muofiq,Muvoviq,Muoviq,https://t.me/xatoliklar/1404,1,correct_word,"[18223, 2520]"
Qay biri to‘g‘ri?,Muvozanat,Muozanat,Muvozanad,Muozanad,https://t.me/oriftolib/3308,1,correct_word,"[1911, 274]"
Qay biri to‘g‘ri?,Muxammad,Muhammad,Muxamad,Muhamad,https://t.me/xatoliklar/221,2,correct_word,"[643, 7743]"
Qay biri to‘g‘ri?,Muxiddin,Muhiddin,Muxiddiyn,Muhiddiyn,https://t.me/xatoliklar/495,2,correct_word,"[3574, 10714]"
Qay biri to‘g‘ri?,Muxtoj,Muhtoj,Muxtaj,Muhtaj,https://t.me/oriftolib/918,2,correct_word,"[171, 389]"
Qay biri to‘g‘ri?,Muzlatkich,Muzlatgich,Muzlatkij,Muzlatgij,https://t.me/xatoliklar/318,1,correct_word,"[4402, 8985]"
Qay biri to‘g‘ri?,Muzrobod,Muzrabot,Muzrabod,Muzrobot,https://t.me/tahrir_uz/310,2,correct_word,"[240, 301]"
Qay biri to‘g‘ri?,Najod,Najot,Na’jod,Na’jot,https://t.me/xatoliklar/1183,2,correct_word,"[4089, 12608]"
Qay biri to‘g‘ri?,Namatak,Na’matak,Na-matak,Nama-tak,https://t.me/xatoliklar/200,2,correct_word,"[3582, 6739]"
Qay biri to‘g‘ri?,Namoish,Namoyish,Nomoish,Nomoyish,https://t.me/xatoliklar/1627,1,correct_word,"[1983, 7429]"
Qay biri to‘g‘ri?,Namoyonda,Namoyanda,Namoyon-da,Namoyan-da,https://t.me/xatoliklar/306,2,correct_word,"[7610, 3801]"
Qay biri to‘g‘ri?,Namoz,Nomoz,Namaz,Nomaz,https://t.me/xatoliklar/1084,1,correct_word,"[15628, 2565]"
Qay biri to‘g‘ri?,Namuna,Na’muna,Nomina,Nomuna,https://t.me/xatoliklar/196,1,correct_word,"[6364, 3842]"
Qay biri to‘g‘ri?,Naqarot,Naqorat,Naqarod,Naqorad,https://t.me/xatoliklar/1345,1,correct_word,"[3381, 10701]"
Qay biri to‘g‘ri?,Narh,Narx,Narih,Narix,https://t.me/xatoliklar/892,2,correct_word,"[6439, 13907]"
Qay biri to‘g‘ri?,Nasil,Nasl,Nazil,Nazl,https://t.me/xatoliklar/529,2,correct_word,"[1437, 13742]"
Qay biri to‘g‘ri?,Nishonlamoq,Nishollamoq,Nishanlamoq,Nishallamoq,https://t.me/xatoliklar/638,1,correct_word,"[14954, 1126]"
Qay biri to‘g‘ri?,Niyyat,Niyat,Niyyad,Niyad,https://t.me/xatoliklar/2058,2,correct_word,"[728, 6873]"
Qay biri to‘g‘ri?,No‘xat,Noxot,No‘xot,Noxod,https://t.me/xatoliklar/1381,1,correct_word,"[10304, 2031]"
Qay biri to‘g‘ri?,Notarius,Natarius,Notariyus,Natariyus,https://t.me/oriftolib/2512,1,correct_word,"[1863, 385]"
Qay biri to‘g‘ri?,Novvot,Novot,Novvod,Novod,https://t.me/xatoliklar/698,1,correct_word,"[18576, 4782]"
Qay biri to‘g‘ri?,Novvoy,Nonvoy,Novoy,Non-voy,https://t.me/xatoliklar/2049,1,correct_word,"[4241, 3591]"
Qay biri to‘g‘ri?,Noxush,Nohush,Noxish,Nohish,https://t.me/xatoliklar/823,1,correct_word,"[12025, 7531]"
Qay biri to‘g‘ri?,O‘g‘irlik,O‘g‘rilik,O‘g‘irlig,O‘g‘rilig,https://t.me/xatoliklar/2316,2,correct_word,"[2376, 3149]"
Qay biri to‘g‘ri?,O‘taketgan,O‘taketkan,O‘ta-ketgan,O‘taket-kan,https://t.me/xatoliklar/1231,1,correct_word,"[12317, 3673]"
Qay biri to‘g‘ri?,O‘tginchi,O‘tkinchi,O‘tgunchi,O‘tkunchi,https://t.me/xatoliklar/1166,2,correct_word,"[1455, 14168]"
Qay biri to‘g‘ri?,O‘xshamoq,O‘hshamoq,Uxshamoq,Uhshamoq,https://t.me/xatoliklar/181,1,correct_word,"[6709, 851]"
Qay biri to‘g‘ri?,O‘yin-kulgu,O‘yin-kulgi,O‘yinkulgu,O‘yinkulgi,https://t.me/xatoliklar/940,2,correct_word,"[11750, 8155]"
Qay biri to‘g‘ri?,Obyekt,Ob’ekt,Obekt,Oby’ekt,https://t.me/xatoliklar/915,1,correct_word,"[11497, 7084]"
Qay biri to‘g‘ri?,Odam skaleti,Odam skeleti,Odam skileti,Odam skuleti,https://t.me/oriftolib/2170,2,correct_word,"[190, 1744]"
Qay biri to‘g‘ri?,Odamzod,Odamzot,Odamizod,Odamizot,https://t.me/xatoliklar/820,1,correct_word,"[11811, 7475]"
Qay biri to‘g‘ri?,Ofis,Offis,Ofic,Office,https://t.me/xatoliklar/2247,1,correct_word,"[5806, 1385]"
Qay biri to‘g‘ri?,Oflayn,Offlayn,Ofline,Offline,https://t.me/xatoliklar/1478,1,correct_word,"[6607, 5047]"
Qay biri to‘g‘ri?,"Og‘zidan boda kirib, shoda chiqadi","Og‘zidan bodi kirib, shodi chiqadi","Og‘zidan boda kirib, shodi chiqadi","Og‘zidan bodi kirib, shoda chiqadi",https://t.me/xatoliklar/1530,2,correct_word,"[2708, 8843]"
Qay biri to‘g‘ri?,Ohangrabo,Ohanrabo,Ohangrobo,Ohanrobo,https://t.me/xatoliklar/2109,2,correct_word,"[4205, 2805]"
Qay biri to‘g‘ri?,Oʻgʻirlamoq,Oʻgʻrilamoq,Oʻgirlamoq,Ogrilamoq,https://t.me/xatoliklar/866,1,correct_word,"[17145, 3936]"
Qay biri to‘g‘ri?,Oʻgʻirlik qilma!,Oʻgʻrilik qilma!,Ogirlik qilma!,Ogrilik qilma!,https://t.me/oriftolib/1958,2,correct_word,"[662, 956]"
Qay biri to‘g‘ri?,Oʻqtin-oʻqtin,Oʻxtin-oʻxtin,Oʻqtin-oʻxtin,Oʻxtin-oʻqtin,https://t.me/oriftolib/1527,1,correct_word,"[810, 217]"
Qay biri to‘g‘ri?,Oʻquvchi dars soʻngida qiziq savol berdi.,Oʻquvchi dars soʻnggida qiziq savol berdi.,Oʻquvchi darz soʻngida qiziq savol berdi.,Oʻquvchi darz soʻnggida qiziq savol berdi.,https://t.me/oriftolib/3896,1,correct_word,"[1475, 834]"
Qay biri to‘g‘ri?,Oʻrta maxsus taʼlim,Oʻrta-maxsus taʼlim,Oʻrtamaxsus taʼlim,Oʻrta-maxsus-taʼlim,https://t.me/oriftolib/1131,1,correct_word,"[480, 343]"
Qay biri to‘g‘ri?,Oilangiz,Oilanggiz,Oylangiz,Oylanggiz,https://t.me/xatoliklar/1524,1,correct_word,"[10812, 1122]"
Qay biri to‘g‘ri?,Olijanob xalq,Oliyjanob xalq,Olijanob xaliq,Oliyjanob xaliq,https://t.me/xatoliklar/2328,2,correct_word,"[1689, 4029]"
Qay biri to‘g‘ri?,Olimpiyada,Olimpiada,Alimpiyada,Alimpiada,https://t.me/xatoliklar/550,2,correct_word,"[4148, 10909]"
Qay biri to‘g‘ri?,Oliygoh,Oligoh,Oliygox,Oligox,https://t.me/xatoliklar/276,1,correct_word,"[8670, 756]"
Qay biri to‘g‘ri?,Oliyhimmat,Olihimmat,Oliyximmat,Oliximmat,https://t.me/xatoliklar/1243,1,correct_word,"[12382, 2010]"
Qay biri to‘g‘ri?,Oliyjanob,Olijanob,Oliy-janob,Oli-janob,https://t.me/xatoliklar/715,1,correct_word,"[14910, 5718]"
Qay biri to‘g‘ri?,Olomon,Olamon,Oloman,Olaman,https://t.me/xatoliklar/1542,1,correct_word,"[7079, 3267]"
Qay biri to‘g‘ri?,Oltin oʻrda davlati,Oltin Oʻrda davlati,oltin oʻrda davlati,Oltin Oʻrda Davlati,https://t.me/oriftolib/3413,2,correct_word,"[393, 1528]"
Qay biri to‘g‘ri?,"on-layn, off-layn","onlayn, oflayn","on layn, off layn","online, offline",https://t.me/tahrir_uz/219,2,correct_word,"[660, 1833]"
Qay biri to‘g‘ri?,Ond ichmoq,Ont ichmoq,Ond-ichmoq,Ont-ichmoq,https://t.me/xatoliklar/1329,2,correct_word,"[3081, 9433]"
Qay biri to‘g‘ri?,Oqava suv,Oqova suv,Oqavo suv,Oqovo suv,https://t.me/xatoliklar/676,2,correct_word,"[10050, 10065]"
Qay biri to‘g‘ri?,Oqsaqol,Oqsoqol,Oqsaqal,Oqsoqal,https://t.me/xatoliklar/1682,2,correct_word,"[1670, 8521]"
Qay biri to‘g‘ri?,oshiyon,oshyon,oshion,oshyion,https://t.me/tahrir_uz/238,2,correct_word,"[837, 795]"
Qay biri to‘g‘ri?,Oshxona mijozlari asosan talabalar.,"Oshxona mijozlari, asosan, talabalar.","Oshxona mijozlari, asosan talabalar.","Oshxona mijozlari asosan, talabalar.",https://t.me/oriftolib/3871,1,correct_word,"[794, 1515]"
Qay biri to‘g‘ri?,Ostin-ustin,Ostin-ustun,Ostun-ustin,Ostun-ustun,https://t.me/xatoliklar/1432,2,correct_word,"[3244, 9292]"
Qay biri to‘g‘ri?,Ovora,Ovvora,Obora,Ovvara,https://t.me/xatoliklar/1268,1,correct_word,"[10828, 4719]"
Qay biri to‘g‘ri?,Ovunchoq,Ovinchoq,Ovumchoq,Ovimchoq,https://t.me/oriftolib/2094,1,correct_word,"[1533, 209]"
